#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0750C,01100,91100,AMORTIZACIÓN DE PRÉSTAMOS DEL SECTOR PUBLICO.,,11566971.82,11566971.82,13921019.16,
0750C,01100,91101,AMORTI. DE PTMOS L/P. ENTES DEL SECTOR PUBLICO. FFPP,,390847.83,390847.83,,
0750C,01100,91300,AMORTIZACIÓN PRÉSTAMOS A LARGO PLAZO ENTES FUERA DEL SECTOR,19301437.5,,19301437.5,17337668.22,
0750C,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,75415.4,,75415.4,53160.46,
0750C,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,57538.8,,57538.8,53383.22,
0750C,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,164164.56,-7870.56,156294.0,139953.43,
0750C,93100,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7171.03,
0750C,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,91092.84,-3371.02,87721.82,81240.35,
0750C,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,153816.18,-4617.65,149198.53,67382.81,
0750C,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,204841.54,-6371.92,198469.62,174856.79,
0750C,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,403654.98,-13066.96,390588.02,327766.55,
0750C,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,47576.88,-1263.63,46313.25,39636.82,
0750C,93100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,74274.96,,74274.96,64259.15,
0750C,93100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,70227.24,,70227.24,70147.28,
0750C,93100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,113965.8,,113965.8,108576.37,
0750C,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,340136.04,,340136.04,341860.25,
0750C,93100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,109345.7,-3135.45,106210.25,88086.57,
0750C,93100,15004,PRODUCTIVIDAD PERSONAL LABORAL,11704.56,,11704.56,11140.02,
0750C,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,3766.02,
0750C,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,21047.15,
0750C,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3500.0,,3500.0,1282.13,
0750C,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,13000.0,,13000.0,15476.21,
0750C,93100,22201,COMUNICACIONES POSTALES,,,,36.0,
0750C,93100,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,6232.29,
0750C,93100,22701,SEGURIDAD,,420.0,420.0,3001.27,
0750C,93100,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,10000.0,,10000.0,18000.0,
0750C,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,118243.24,52217.22,170460.46,118603.8,
0750C,93100,23010,DIETAS DEL PERSONAL DIRECTIVO,,,,2070.15,
0750C,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,2100.0,,2100.0,,
0750C,93100,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,,,,1906.81,
0750C,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4650.0,,4650.0,3308.95,
0750C,93200,22201,COMUNICACIONES POSTALES,85000.0,,85000.0,190264.45,
0750C,93200,22203,COMUNICACIONES INFORMÁTICAS,30000.0,,30000.0,,
0750C,93200,22708,SERVICIOS DE RECAUDACIÓN A FAVOR DE LA ENTIDAD,3316000.0,-150000.0,3166000.0,2432234.65,
0750C,93300,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,,
0750C,93400,31100,"GASTOS DE FORMALIZACIÓN, MODIFICACIÓN Y CANCELACIÓN",32493.9,,32493.9,,
0750C,93400,35200,INTERESES DE DEMORA,2117955.2,-165000.0,1952955.2,1291060.63,
0750D,15100,82120,CONCESIÓN PRÉSTAMOS L/P A ENTIDADES LOCALES (GEURSA),,1719582.12,1719582.12,1719582.12,
0750D,24100,82120,CONCESIÓN PRÉSTAMOS L/P A ENTIDADES LOCALES (IMEF),,305466.62,305466.62,305466.62,
0750D,33400,82120,CONCESIÓN PRÉSTAMOS L/P A ENTIDADES LOCALES (PROM. Y TEATRO),,1673608.8,1673608.8,1673608.8,
0750D,34000,82120,CONCESIÓN PRÉSTAMOS L/P A ENTIDADES LOCALES (IMD),,793841.11,793841.11,793841.11,
0750D,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,13308.6,
0750D,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0750D,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17232.48,
0750D,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,13481.88,,13481.88,12388.54,
0750D,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,21073.68,,21073.68,10466.51,
0750D,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,28281.12,,28281.12,28257.8,
0750D,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,56213.76,,56213.76,56177.92,
0750D,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,6515.28,,6515.28,6507.58,
0750D,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,88111.92,,88111.92,83166.26,
0750D,93100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,15168.36,,15168.36,15157.38,
0750D,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,712.5,,712.5,,
0750D,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,47.25,
0750D,93100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,427.5,,427.5,181.0,
0750D,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,367.58,
0750D,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",285.0,,285.0,,
0750D,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,4275.0,,4275.0,3994.04,
0750D,93100,22201,COMUNICACIONES POSTALES,285.0,,285.0,,
0750D,93100,22699,OTROS GASTOS DIVERSOS,332.5,,332.5,,
0750D,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,18500.0,-13380.0,5120.0,193.45,
0750D,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,760.0,,760.0,,
0750D,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,712.5,,712.5,71.35,
0750D,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,5830.0,5830.0,,
0750E,93200,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,33271.5,,33271.5,23290.05,
0750E,93200,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,57538.8,,57538.8,50266.01,
0750E,93200,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,181445.04,,181445.04,184565.13,
0750E,93200,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7171.03,
0750E,93200,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,19744.92,,19744.92,19690.08,
0750E,93200,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,79179.84,,79179.84,72469.83,
0750E,93200,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,141516.66,,141516.66,69105.46,
0750E,93200,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,191135.52,,191135.52,185876.46,
0750E,93200,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,344722.74,-3586.2,341136.54,324401.14,
0750E,93200,12300,RESIDENCIA PERSONAL FUNCIONARIO,46862.52,,46862.52,44744.76,
0750E,93200,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,147019.32,,147019.32,129082.69,
0750E,93200,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,143229.72,,143229.72,149805.13,
0750E,93200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,1250296.8,,1250296.8,1129345.37,
0750E,93200,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,97120.2,,97120.2,92394.29,
0750E,93200,15001,PRODUCTIVIDAD PERSONAL FUNCIONARIO.- INSPECCIÓN DE RENTAS,140000.0,,140000.0,108785.95,
0750E,93200,15002,FONDO APLICACIÓN R.D. 861/86. PERSONAL LABORAL,30000.0,,30000.0,29418.76,
0750E,93200,15003,FONDO APLICACIÓN R.D. 861/86 PERSONAL FUNCIONARIO,15000.0,,15000.0,28393.42,
0750E,93200,15004,PRODUCTIVIDAD PERSONAL LABORAL,23871.72,,23871.72,22791.32,
0750E,93200,15005,PRODUCTIVIDAD PERSONAL FIJO RECAUDACIÓN VOLUNTARIA,10000.0,,10000.0,18393.72,
0750E,93200,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",,,,67.86,
0750E,93200,21500,REPAR/MANTEN. MOBILIARIO,427.5,,427.5,,
0750E,93200,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,7600.0,1918.35,9518.35,12956.9,
0750E,93200,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",950.0,,950.0,1548.38,
0750E,93200,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2660.0,3610.53,6270.53,3642.3,
0750E,93200,22104,VESTUARIO,475.0,,475.0,57.25,
0750E,93200,22201,COMUNICACIONES POSTALES,137879.04,,137879.04,156545.89,
0750E,93200,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",1900.0,,1900.0,790.94,
0750E,93200,22699,OTROS GASTOS DIVERSOS,1710.0,,1710.0,,
0750E,93200,22710,OTROS SERVICIOS TRIBUTARIOS,450000.0,,450000.0,,
0750E,93200,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,135000.0,7410.93,142410.93,41415.43,
0750E,93200,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1710.0,,1710.0,,
0750E,93200,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1900.0,,1900.0,3997.5,
0750E,93200,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",,,,1771.92,
0750E,93200,62500,MOBILIARIO,6000.0,,6000.0,,
0750F,91200,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,179098.2,,179098.2,166839.98,
0750F,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,14384.7,
0750F,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,3891.36,,3891.36,4523.25,
0750F,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,5496.6,,5496.6,2748.32,
0750F,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6995.04,,6995.04,8743.8,
0750F,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,14344.8,3586.2,17931.0,17931.0,
0750F,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,1682.4,,1682.4,2103.0,
0750F,93100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,22793.16,5800.0,28593.16,21918.13,
0750F,93100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,3837.0,1.0,3838.0,3837.04,
0750F,93100,21500,REPAR/MANTEN. MOBILIARIO,384.75,,384.75,372.51,
0750F,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,900.0,,900.0,846.8,
0750F,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3462.75,,3462.75,365.39,
0750F,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,384.75,,384.75,92.95,
0750F,93100,22201,COMUNICACIONES POSTALES,384.75,,384.75,,
0750F,93100,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",384.75,,384.75,,
0750F,93100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",769.5,,769.5,,
0750F,93100,22699,OTROS GASTOS DIVERSOS,1539.0,,1539.0,663.36,
0750F,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,12825.0,,12825.0,,
0750F,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1323.75,-400.0,923.75,140.77,
0750F,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1239.0,-399.68,839.32,286.57,
0750G,13000,62500,MOBILIARIO,,5313.24,5313.24,5313.24,
0750G,13300,62500,MOBILIARIO,,6775.82,6775.82,3675.84,
0750G,16500,62500,MOBILIARIO,,3228.24,3228.24,3228.24,
0750G,23100,62500,MOBILIARIO,,3676.29,3676.29,3558.29,
0750G,23103,62500,MOBILIARIO,,6000.0,6000.0,4626.45,
0750G,31300,62500,MOBILIARIO,,3710.28,3710.28,3710.28,
0750G,31301,62500,MOBILIARIO,,2544.51,2544.51,1913.35,
0750G,43100,62500,MOBILIARIO,,2737.4,2737.4,2737.4,
0750G,49300,62500,MOBILIARIO,,2737.4,2737.4,2737.4,
0750G,91200,62500,MOBILIARIO,,3103.0,3103.0,3103.0,
0750G,92000,62500,MOBILIARIO,,107.6,107.6,107.6,
0750G,93100,62500,MOBILIARIO,,4255.76,4255.76,1005.52,
0750G,93300,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17280.48,
0750G,93300,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,,,,6581.64,
0750G,93300,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,4231.2,,4231.2,5769.3,
0750G,93300,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8960.28,,8960.28,3980.32,
0750G,93300,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,10855.56,,10855.56,14388.72,
0750G,93300,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,24179.64,120.0,24299.64,24292.35,
0750G,93300,12300,RESIDENCIA PERSONAL FUNCIONARIO,2774.4,,2774.4,3784.32,
0750G,93300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,29926.68,,29926.68,39292.51,
0750G,93300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,26684.4,,26684.4,45247.48,
0750G,93300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,142058.28,,142058.28,147032.34,
0750G,93300,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,327428.88,72600.0,400028.88,318767.61,
0750G,93300,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,6301.56,,6301.56,5301.94,
0750G,93300,15004,PRODUCTIVIDAD PERSONAL LABORAL,4447.44,,4447.44,4101.33,
0750G,93300,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,28495.35,,28495.35,21692.02,
0750G,93300,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,5500.0,,5500.0,3035.08,
0750G,93300,20900,CÁNONES,299734.74,,299734.74,298697.95,
0750G,93300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,128000.0,399.46,128399.46,125395.22,
0750G,93300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,2067.69,
0750G,93300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",650.0,,650.0,,
0750G,93300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1200.0,,1200.0,556.27,
0750G,93300,22104,VESTUARIO,15000.0,,15000.0,,
0750G,93300,22400,PRIMAS DE SEGUROS,192000.0,,192000.0,120598.05,
0750G,93300,22401,PRIMAS DE SEGUROS. VEHICULOS,,,,,
0750G,93300,22402,PRIMAS DE SEGUROS. OTRO INMOVILIZADO,45000.0,28014.85,73014.85,69521.04,
0750G,93300,22699,OTROS GASTOS DIVERSOS,,,,3477.91,
0750G,93300,22700,LIMPIEZA Y ASEO,1730000.0,249700.35,1979700.35,1915900.26,
0750G,93300,22701,SEGURIDAD,3000.0,,3000.0,,
0750G,93300,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,2000.0,,2000.0,,
0750G,93300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,150000.0,8965.14,158965.14,130098.35,
0750G,93300,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,499646.23,481961.18,981607.41,922903.07,
0750G,93300,62400,ELEMENTOS DE TRANSPORTE,,,,12980.0,
0750G,93300,62500,MOBILIARIO,20000.0,14285.76,34285.76,22732.18,
0750G,93300,63200,REPOSICIÓN DE EDIFICIOS Y OTRAS CONSTRUCCIONES,30000.0,-1600.0,28400.0,27706.72,
0750G,93308,62200,"EDIFICIOS Y OTRAS CONSTRUCCIONES, REHAB. CASA DEL MARINO",,75840.33,75840.33,72798.1,
0750H,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,13308.6,
0750H,92000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,60481.68,,60481.68,58273.62,
0750H,92000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7191.0,
0750H,92000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6490.23,
0750H,92000,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,23473.56,,23473.56,22960.77,
0750H,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,43879.8,,43879.8,21900.0,
0750H,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,60463.8,,60463.8,59221.79,
0750H,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,109229.76,,109229.76,106544.14,
0750H,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,13922.16,,13922.16,13553.63,
0750H,92000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,20502.0,,20502.0,17786.52,
0750H,92000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,23022.24,,23022.24,23022.24,
0750H,92000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,95177.04,,95177.04,89046.0,
0750H,92000,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,30602.64,,30602.64,30108.41,
0750H,92000,15004,PRODUCTIVIDAD PERSONAL LABORAL,3837.0,,3837.0,3837.04,
0750H,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,158571.43,,158571.43,67536.35,
0750H,92000,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",771.43,,771.43,310.44,
0750H,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1157.14,,1157.14,276.67,
0750H,92000,22603,PUBLICACIÓN EN DIARIOS OFICIALES,19047.62,,19047.62,6944.37,
0750H,92000,22699,OTROS GASTOS DIVERSOS,4966.48,,4966.48,,
0850A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,1.0,57889.0,53753.18,
0850B,24100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,7751.24,
0850B,24100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,8640.24,
0850B,24100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,6813.84,,6813.84,3892.45,
0850B,24100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,9932.88,,9932.88,5038.51,
0850B,24100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,14726.28,,14726.28,10089.43,
0850B,24100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,23719.68,,23719.68,15886.2,
0850B,24100,12300,RESIDENCIA PERSONAL FUNCIONARIO,3069.6,,3069.6,2520.41,
0850B,24100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,69670.56,,69670.56,60221.94,
0850B,24100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,6919.2,,6919.2,6051.43,
0850B,24100,22700,LIMPIEZA Y ASEO,,31768.26,31768.26,31768.26,
0850B,24100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,237.5,,237.5,,
0850B,24100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,237.5,,237.5,,
0850B,24100,41000,TRANSFERENCIAS CTES. A ORGANISMOS AUTÓNOMOS DE LA ENTIDAD LO,1855787.01,,1855787.01,1855787.01,
0850C,41000,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,681.49,
0850C,41000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,247.27,
0850C,41000,22100,ENERGÍA ELÉCTRICA,500.0,,500.0,,
0850C,41000,22101,AGUA,600.0,,600.0,,
0850C,41000,22199,OTROS SUMINISTROS,5495.0,,5495.0,,
0850C,41000,22300,GASTOS DE TRANSPORTES,,,,278.1,
0850C,41000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,1449.5,
0850C,41000,22699,OTROS GASTOS DIVERSOS,25105.0,7043.52,32148.52,6982.72,
0850C,41000,22700,LIMPIEZA Y ASEO,,,,9531.0,
0850C,41000,22701,SEGURIDAD,,,,9531.0,
0850C,41000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,25935.0,,25935.0,20952.0,
0850C,41000,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,1000.0,,1000.0,260.82,
0850C,41000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,42.19,
0850C,43100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,14215.68,,14215.68,12399.22,
0850C,43100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,13363.32,,13363.32,13326.2,
0850C,43100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,120492.96,,120492.96,104114.89,
0850C,43100,15004,PRODUCTIVIDAD PERSONAL LABORAL,2227.2,,2227.2,2221.13,
0850C,43100,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,165.38,
0850C,43100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,14.4,
0850C,43100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,6555.71,
0850C,43100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,123.1,
0850C,43100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,405.0,,405.0,363.96,
0850C,43100,22114,SUMINISTRO DE OTROS MATERIALES. CASETAS RASTRO,18000.0,,18000.0,17872.56,
0850C,43100,22199,OTROS SUMINISTROS,3500.0,-1000.0,2500.0,448.15,
0850C,43100,22300,GASTOS DE TRANSPORTES,,,,153.0,
0850C,43100,22602,PUBLICIDAD Y PROPAGANDA,2000.0,,2000.0,524.3,
0850C,43100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,150.0,
0850C,43100,22700,LIMPIEZA Y ASEO,13841.82,2239.77,16081.59,13942.3,
0850C,43100,22701,SEGURIDAD,396.46,,396.46,,
0850C,43100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,9077.18,1468.8,10545.98,8950.1,
0850C,43100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,405.0,,405.0,,
0850C,43100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,558.54,,558.54,191.94,
0850C,43101,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,,,,2876.94,
0850C,43101,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,14400.4,
0850C,43101,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,4559.88,,4559.88,4117.15,
0850C,43101,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8734.68,,8734.68,4367.34,
0850C,43101,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,11732.52,,11732.52,13615.96,
0850C,43101,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,21583.44,-3586.2,17997.24,18733.06,
0850C,43101,12300,RESIDENCIA PERSONAL FUNCIONARIO,2774.4,,2774.4,2732.6,
0850C,43101,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,29023.44,,29023.44,25280.49,
0850C,43101,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,28776.96,,28776.96,28776.96,
0850C,43101,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,25818.24,,25818.24,24211.52,
0850C,43101,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,6015.0,,6015.0,6015.06,
0850C,43101,15004,PRODUCTIVIDAD PERSONAL LABORAL,4796.16,,4796.16,4796.12,
0850C,43101,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,1101.6,-737.4,364.2,,
0850C,43101,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,29.71,
0850C,43101,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,75.15,
0850C,43101,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,259.2,,259.2,556.8,
0850C,43101,22602,PUBLICIDAD Y PROPAGANDA,,,,352.16,
0850C,43101,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,591.3,,591.3,162.26,
0850C,43101,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,7558.3,7558.3,7558.3,
0850C,43900,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,6480.18,
0850C,43900,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,1819.32,,1819.32,1364.49,
0850C,43900,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,5416.92,,5416.92,2708.43,
0850C,43900,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6995.04,,6995.04,5246.28,
0850C,43900,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,16276.44,,16276.44,12207.33,
0850C,43900,12300,RESIDENCIA PERSONAL FUNCIONARIO,1387.2,,1387.2,1040.4,
0850C,43900,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,54606.6,,54606.6,51411.15,
0850C,43900,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,4109.76,,4109.76,4109.78,
0850C,43900,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",384.75,,384.75,,
0850C,43900,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,769.5,,769.5,914.06,
0850C,43900,22201,COMUNICACIONES POSTALES,384.75,,384.75,5.58,
0850C,43900,22606,"REUNIONES, CONFERENCIAS Y CURSOS",4128.7,,4128.7,,
0850C,43900,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,7522.72,
