#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0750F,91200,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,,,,25920.03,
0750F,93100,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,179098.2,-39000.0,140098.2,120933.77,
0750F,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,9685.7,
0750F,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,6480.18,
0750F,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,5382.0,,5382.0,4393.21,
0750F,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8313.96,,8313.96,7771.4,
0750F,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,11732.52,,11732.52,11134.28,
0750F,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,17646.72,-3318.08,14328.64,14328.64,
0750F,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,3069.6,,3069.6,2456.42,
0750F,93100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,,,5763.0,
0750F,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,20510.88,,20510.88,14592.8,
0750F,93100,21500,REPAR/MANTEN. MOBILIARIO,384.75,,384.75,48.15,
0750F,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,900.0,,900.0,940.93,
0750F,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",2000.0,,2000.0,508.57,
0750F,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,384.75,,384.75,381.17,
0750F,93100,22201,COMUNICACIONES POSTALES,200.0,,200.0,,
0750F,93100,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",200.0,,200.0,,
0750F,93100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",500.0,,500.0,,
0750F,93100,22699,OTROS GASTOS DIVERSOS,1280.95,,1280.95,369.21,
0750F,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,12825.0,,12825.0,,
0750F,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1323.75,,1323.75,450.88,
0750F,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1239.0,,1239.0,623.85,
0750G,16500,62500,MOBILIARIO,,3439.23,3439.23,3439.22,
0750G,23100,62500,MOBILIARIO,,2099.13,2099.13,2099.13,
0750G,23103,62500,MOBILIARIO,,4000.0,4000.0,2578.9,
0750G,31301,62500,MOBILIARIO,,849.85,849.85,849.85,
0750G,43100,62500,MOBILIARIO,,179.8,179.8,179.8,
0750G,43101,62500,MOBILIARIO,,299.16,299.16,204.5,
0750G,49300,62500,MOBILIARIO,,299.16,299.16,204.5,
0750G,92000,62500,MOBILIARIO,,25476.0,25476.0,24976.0,
0750G,92001,62500,MOBILIARIO,,1702.27,1702.27,1702.27,
0750G,92400,62500,MOBILIARIO,,27258.13,27258.13,27040.96,
0750G,93100,62500,MOBILIARIO,,13440.67,13440.67,12994.17,
0750G,93300,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,-1440.04,15840.44,15840.44,
0750G,93300,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,6024.6,-1064.05,4960.55,4960.55,
0750G,93300,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,7626.48,-1796.71,5829.77,5829.77,
0750G,93300,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,10855.56,,10855.56,10602.88,
0750G,93300,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,14600.04,278.83,14878.87,14878.87,
0750G,93300,12300,RESIDENCIA PERSONAL FUNCIONARIO,2774.4,,2774.4,2543.2,
0750G,93300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,67493.04,-7530.85,59962.19,59962.19,
0750G,93300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,56519.64,-3762.52,52757.12,52757.12,
0750G,93300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,89092.56,-12601.13,76491.43,74275.7,
0750G,93300,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,286056.96,,286056.96,288756.57,
0750G,93300,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,23800.0,,23800.0,27008.24,
0750G,93300,20900,CÁNONES,167200.0,,167200.0,164100.48,
0750G,93300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,136000.0,,136000.0,316389.45,
0750G,93300,21400,REPAR/MANTEN. ELEMENTOS DE TRANSPORTE,250.0,,250.0,,
0750G,93300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,4559.84,
0750G,93300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,1867.65,
0750G,93300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,2903.55,
0750G,93300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1200.0,,1200.0,,
0750G,93300,22104,VESTUARIO,15000.0,,15000.0,2100.13,
0750G,93300,22400,PRIMAS DE SEGUROS,125000.0,,125000.0,124654.69,
0750G,93300,22402,PRIMAS DE SEGUROS. OTRO INMOVILIZADO,41000.0,,41000.0,42705.14,
0750G,93300,22699,OTROS GASTOS DIVERSOS,,,,2888.56,
0750G,93300,22700,LIMPIEZA Y ASEO,1813396.15,,1813396.15,1760934.84,
0750G,93300,22701,SEGURIDAD,202733.25,,202733.25,1233.91,
0750G,93300,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,2000.0,,2000.0,,
0750G,93300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,144528.59,,144528.59,111352.18,
0750G,93300,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,565000.0,,565000.0,540948.78,
0750G,93300,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES. INVERSION NUEVA,11551720.45,-6527207.78,5024512.67,,
0750G,93300,62500,MOBILIARIO,55000.0,,55000.0,59451.47,
0750H,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,13308.6,
0750H,92000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,60481.68,,60481.68,60965.57,
0750H,92000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,,,,1198.5,
0750H,92000,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,3980.83,
0750H,92000,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,24139.8,,24139.8,23482.08,
0750H,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,37581.24,,37581.24,39801.45,
0750H,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,56803.68,13059.95,69863.63,67048.51,
0750H,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,81762.96,-1475.05,80287.91,80287.91,
0750H,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,12778.8,,12778.8,12647.96,
0750H,92000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,20567.52,,20567.52,20263.99,
0750H,92000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,20607.6,,20607.6,20607.6,
0750H,92000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,62283.48,,62283.48,64888.9,
0750H,92000,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,442.21,
0750H,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,142134.12,,142134.12,68087.93,
0750H,92000,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",771.43,,771.43,1171.08,
0750H,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,4157.14,,4157.14,230.54,
0750H,92000,22603,PUBLICACIÓN EN DIARIOS OFICIALES,15000.0,,15000.0,9609.72,
0750H,92000,22699,OTROS GASTOS DIVERSOS,4000.0,,4000.0,,
0750H,92000,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,8035.2,8035.2,8035.2,
0850A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,-3359.13,54528.87,54528.87,
0850B,24100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0850B,24100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,8640.24,
0850B,24100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,5043.36,-3140.55,1902.81,1902.81,
0850B,24100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,7808.04,,7808.04,7785.39,
0850B,24100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,11732.52,,11732.52,11644.33,
0850B,24100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,17646.72,,17646.72,17646.71,
0850B,24100,12300,RESIDENCIA PERSONAL FUNCIONARIO,3069.6,,3069.6,3069.6,
0850B,24100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,14323.2,-4226.81,10096.39,10096.39,
0850B,24100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,11841.24,,11841.24,11728.36,
0850B,24100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,27712.8,-6201.0,21511.8,21465.52,
0850B,24100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,145886.88,-13578.99,132307.89,132307.89,
0850B,24100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,213.75,,213.75,,
0850B,24100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,213.75,,213.75,,
0850B,24100,41000,TRANSFERENCIAS CTES. A ORGANISMOS AUTÓNOMOS DE LA ENTIDAD LO,1705787.01,234914.4,1940701.41,1940701.4,
0850C,41000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,,,
0850C,41000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,2000.0,
0850C,41000,22699,OTROS GASTOS DIVERSOS,8100.0,8176.63,16276.63,15106.6,
0850C,41000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,3000.0,,3000.0,,
0850C,41000,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,,,,,
0850C,41000,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,6.45,
0850C,43100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,-8640.24,,,
0850C,43100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,3384.96,,3384.96,,
0850C,43100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,4904.28,,4904.28,,
0850C,43100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6995.04,,6995.04,,
0850C,43100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,11930.16,-10935.98,994.18,,
0850C,43100,12300,RESIDENCIA PERSONAL FUNCIONARIO,1387.2,-1387.2,,,
0850C,43100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,1776.9,
0850C,43100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,1973.54,
0850C,43100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,90725.88,,90725.88,118142.63,
0850C,43100,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",170.0,,170.0,4092.75,
0850C,43100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,795.96,,795.96,6.0,
0850C,43100,21500,REPAR/MANTEN. MOBILIARIO,50.0,,50.0,5416.71,
0850C,43100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,60.0,,60.0,,
0850C,43100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,160.0,,160.0,536.78,
0850C,43100,22114,SUMINISTRO DE OTROS MATERIALES. CASETAS RASTRO,18000.0,,18000.0,1801.6,
0850C,43100,22199,OTROS SUMINISTROS,1300.0,,1300.0,72.1,
0850C,43100,22602,PUBLICIDAD Y PROPAGANDA,1000.0,,1000.0,,
0850C,43100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,547.24,,547.24,,
0850C,43100,22699,OTROS GASTOS DIVERSOS,500.0,,500.0,14536.8,
0850C,43100,22700,LIMPIEZA Y ASEO,21500.0,,21500.0,8585.15,
0850C,43100,22701,SEGURIDAD,7500.0,,7500.0,2140.0,
0850C,43100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,23646.14,-9630.0,14016.14,3000.0,
0850C,43100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,200.0,,200.0,,
0850C,43100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,300.0,,300.0,153.95,
0850C,43100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,9630.0,9630.0,9000.0,
0850C,43101,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,9360.26,
0850C,43101,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,1490.64,,1490.64,1720.1,
0850C,43101,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,3219.72,,3219.72,6325.35,
0850C,43101,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,4737.48,,4737.48,21489.2,
0850C,43101,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,5716.56,,5716.56,6710.74,
0850C,43101,12300,RESIDENCIA PERSONAL FUNCIONARIO,1387.2,,1387.2,1502.8,
0850C,43101,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,28800.48,-180.59,28619.89,28619.89,
0850C,43101,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,25272.48,,25272.48,25272.48,
0850C,43101,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,51868.68,,51868.68,47548.88,
0850C,43101,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,398.96,
0850C,43101,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,259.2,,259.2,248.52,
0850C,43101,22699,OTROS GASTOS DIVERSOS,,,,750.51,
0850C,43101,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,1101.6,,1101.6,,
0850C,43101,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,591.3,,591.3,188.95,
0850C,43900,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,-249.44,8390.8,7920.22,
0850C,43900,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,2135.04,,2135.04,1957.12,
0850C,43900,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,4737.96,,4737.96,4737.94,
0850C,43900,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6995.04,,6995.04,9002.77,
0850C,43900,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,11930.16,-994.18,10935.98,10935.98,
0850C,43900,12300,RESIDENCIA PERSONAL FUNCIONARIO,1387.2,,1387.2,1271.6,
0850C,43900,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,66790.2,,66790.2,46101.04,
0850C,43900,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,72.76,
0850C,43900,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1200.0,,1200.0,160.37,
0850C,43900,22199,OTROS SUMINISTROS,5495.0,35000.0,40495.0,,
0850C,43900,22201,COMUNICACIONES POSTALES,,,,,
0850C,43900,22602,PUBLICIDAD Y PROPAGANDA,,,,24206.0,
0850C,43900,22606,"REUNIONES, CONFERENCIAS Y CURSOS",4000.0,,4000.0,,
0850C,43900,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1500.0,,1500.0,3595.5,
0850C,43900,22699,OTROS GASTOS DIVERSOS,10640.0,,10640.0,62272.26,
0850C,43900,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,1797.6,
0850C,43900,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,67000.0,-18540.0,48460.0,7650.5,
0850C,43900,23020,DIETAS DEL PERSONAL NO DIRECTIVO,300.0,,300.0,231.22,
0850C,43900,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,,,,68.25,
0850C,43900,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,800.0,,800.0,481.53,
0850C,43900,47900,OTRAS SUBVENCIONES A EMPRESAS PRIVADAS,18540.0,-18540.0,,,
0850C,43900,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INST. SIN FINES DE LUCRO,,37080.0,37080.0,37080.0,
0850C,43900,60900,OTRAS INVERSIONES NUEVAS EN INFRAESTR. Y BIENES DE USO GNRAL,168690.0,484438.95,653128.95,449975.31,33010.0
0850C,43900,78900,OTRAS TRANSFERENCIAS DE CAPITAL,15310.0,80000.0,95310.0,54146.57,25853.43
0850C,49300,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0850C,49300,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,14382.0,,14382.0,6756.05,
0850C,49300,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,8670.84,,8670.84,6176.16,
0850C,49300,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,11364.6,,11364.6,11227.52,
0850C,49300,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,15392.64,,15392.64,30714.33,
0850C,49300,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,22762.2,-5613.0,17149.2,17149.2,
0850C,49300,12300,RESIDENCIA PERSONAL FUNCIONARIO,3969.12,,3969.12,2756.62,
0850C,49300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,15586.7,,15586.7,3073.28,
0850C,49300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,11830.1,-1669.31,10160.79,2167.57,
0850C,49300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,20510.88,,20510.88,20098.63,
0850C,49300,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,85890.48,,85890.48,89917.9,
0850C,49300,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,800.0,,800.0,200.0,
0850C,49300,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",364.05,,364.05,,
0850C,49300,21500,REPAR/MANTEN. MOBILIARIO,364.05,,364.05,,
0850C,49300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",500.0,,500.0,,
0850C,49300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,536.78,
0850C,49300,22602,PUBLICIDAD Y PROPAGANDA,9860.4,-2642.29,7218.11,2046.99,
0850C,49300,22699,OTROS GASTOS DIVERSOS,3047.76,,3047.76,6399.16,
0850C,49300,22701,SEGURIDAD,400.0,,400.0,293.19,
0850C,49300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,5109.48,,5109.48,6711.71,
0850C,49300,23020,DIETAS DEL PERSONAL NO DIRECTIVO,383.21,,383.21,,
0850C,49300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,819.59,,819.59,,
0850C,49300,63200,INVERSIÓN REPOSICIÓN EDIFICIOS/OT. CONSTRUCCIONES,,1864.17,1864.17,1864.17,
0851A,23100,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,58349.28,-58349.28,,,
0851A,23100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,-1917.96,9589.8,9589.8,
0851A,23100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,-2880.09,5760.15,5760.15,
0851A,23100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,4828.56,-1053.22,3775.34,3775.34,
0851A,23100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8127.6,-649.7,7477.9,7477.9,
0851A,23100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,11732.52,-2783.69,8948.83,8948.83,
0851A,23100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,17646.72,-3893.93,13752.79,13752.79,
0851A,23100,12300,RESIDENCIA PERSONAL FUNCIONARIO,3069.6,-742.8,2326.8,2326.8,
0851A,23100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,22469.16,-3238.86,19230.3,19230.3,
0851A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,-3359.13,54528.87,54528.87,
0851B,23100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,-1330.83,11977.77,11534.16,
0851B,23100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,138093.12,-1338.46,136754.66,136569.05,
0851B,23100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,51841.44,-1728.0,50113.44,46634.14,
0851B,23100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,49412.64,-1578.99,47833.65,47129.74,
0851B,23100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,74523.48,,74523.48,73041.59,
0851B,23100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,106415.52,,106415.52,103370.76,
0851B,23100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,149158.08,-3451.56,145706.52,143091.28,
0851B,23100,12300,RESIDENCIA PERSONAL FUNCIONARIO,30570.48,,30570.48,29237.13,
0851B,23100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,99548.52,,99548.52,91604.67,
0851B,23100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,84590.76,,84590.76,82596.86,
0851B,23100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,649702.44,,649702.44,740962.9,
0851B,23100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,4641211.32,-156396.16,4484815.16,4378476.42,
0851B,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,39100.0,,39100.0,40278.54,
0851B,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,12000.0,,12000.0,11000.0,
0851B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",2500.0,,2500.0,177.77,
0851B,23100,21500,REPAR/MANTEN. MOBILIARIO,4000.0,,4000.0,1437.43,
0851B,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,4569.76,
0851B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,147.56,
0851B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,8000.0,,8000.0,8626.46,
0851B,23100,22100,ENERGÍA ELÉCTRICA,500.0,,500.0,381.15,
0851B,23100,22105,PRODUCTOS ALIMENTICIOS,751822.41,-69099.13,682723.28,600062.51,
0851B,23100,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,10000.0,,10000.0,7552.46,
0851B,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,42000.0,,42000.0,33126.17,
0851B,23100,22199,OTROS SUMINISTROS,42000.0,,42000.0,35396.13,
0851B,23100,22201,COMUNICACIONES POSTALES,12000.0,,12000.0,10892.97,
0851B,23100,22300,GASTOS DE TRANSPORTES,141936.8,,141936.8,82422.55,
0851B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,5000.0,,5000.0,1332.72,
0851B,23100,22602,PUBLICIDAD Y PROPAGANDA,,,,603.48,
0851B,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,,378.62,
0851B,23100,22699,OTROS GASTOS DIVERSOS,66520.0,,66520.0,63538.8,
0851B,23100,22700,LIMPIEZA Y ASEO,2000.0,,2000.0,,
0851B,23100,22701,SEGURIDAD,285146.14,,285146.14,258506.32,
0851B,23100,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,,
0851B,23100,22798,PREVENCIÓN DE DROGODEPENDENCIAS,135000.0,-61816.59,73183.41,66183.28,
0851B,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,6661358.38,-375000.0,6286358.38,6088139.23,
0851B,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,56.1,
0851B,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,900.0,,900.0,725.79,
0851B,23100,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,2087963.1,,2087963.1,2087963.1,
0851B,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,1500000.0,1559125.0,3059125.0,3032115.32,
0851B,23100,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INSTIT. SIN FINES DE LUCRO,2328835.0,,2328835.0,2297121.42,
0851B,23100,78000,TRANSFERENCIAS DE CAPITAL A FAMILIAS E INSTITUCIONES SIN FIN,40000.0,-15000.0,25000.0,22591.39,
0851C,23102,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,-4624.52,18391.0,11487.81,
0851C,23102,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,,,,1440.04,
0851C,23102,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,7510.32,,7510.32,3306.23,
0851C,23102,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,10163.52,,10163.52,9706.11,
0851C,23102,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,16106.88,,16106.88,40988.79,
0851C,23102,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,22613.52,-12242.22,10371.3,10371.3,
0851C,23102,12300,RESIDENCIA PERSONAL FUNCIONARIO,3364.8,,3364.8,1910.68,
0851C,23102,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,9279.24,,9279.24,6563.28,
0851C,23102,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,12888.66,,12888.66,6512.17,
0851C,23102,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,68331.36,-15910.72,52420.64,50594.41,
0851C,23102,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,552966.36,,552966.36,550581.9,
0851C,23102,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,,,,,
0851C,23102,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",800.0,-800.0,,,
0851C,23102,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,500.0,-500.0,,,
0851C,23102,21500,REPAR/MANTEN. MOBILIARIO,600.0,,600.0,370.69,
0851C,23102,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2000.0,-1938.25,61.75,61.75,
0851C,23102,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3705.91,-2293.96,1411.95,1411.95,
